graph_type,graph_token,n_nodes,graph_p,graph_m,n_pos,n_neg,strategy_pos,strategy_neg,P_plus_win,mean_m,std_m,degree_heterogeneity,pos_psi_size,neg_psi_size,Delta_psi_size,ratio_psi_size,pos_psi_rho,neg_psi_rho,Delta_psi_rho,ratio_psi_rho,pos_psi_degree,neg_psi_degree,Delta_psi_degree,ratio_psi_degree,pos_psi_degree_norm,neg_psi_degree_norm,Delta_psi_degree_norm,ratio_psi_degree_norm,pos_psi_centrality,neg_psi_centrality,Delta_psi_centrality,ratio_psi_centrality,pos_psi_wl,neg_psi_wl,Delta_psi_wl,ratio_psi_wl,pos_psi_dispersion,neg_psi_dispersion,Delta_psi_dispersion,ratio_psi_dispersion,pos_psi_hybrid,neg_psi_hybrid,Delta_psi_hybrid,ratio_psi_hybrid
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,random,random,0.2,-0.18116981250000008,0.27328033135046675,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,45.2,83.2,-38.0,0.35202492211838005,0.018975650713685975,0.03492863140218304,-0.015952980688497063,0.35202492211838005,0.01918387975084327,0.03430331498787932,-0.01511943523703605,0.3586630378458586,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.5039611345163405,0.48561126420893375,0.018349870307406813,0.5092716158671383,0.09223564792724118,0.10006671062210412,-0.00783106269486295,0.47963867226086704
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,random,highest_degree,0.0,-0.8107285000000004,0.05203105393811082,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,42.9,444.8,-401.9,0.08796391224113184,0.018010075566750633,0.18673383711167085,-0.1687237615449202,0.08796391224113187,0.01836052749317111,0.16399505162494113,-0.14563452413177003,0.100685307145327,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.5052283005780311,0.33928185019411405,0.1659464503839172,0.5982501218204366,0.09208777153506739,0.13124912051820192,-0.03916134898313452,0.4123267351329624
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,highest_degree,random,1.0,0.6271816875000005,0.06889821913474428,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,347.0,64.6,282.4,0.8430515063168124,0.14567590260285473,0.027120067170445007,0.1185558354324097,0.8430515063168124,0.12707685315518424,0.027530601417214022,0.09954625173797023,0.8219322509813249,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.3141820105995089,0.500648807677721,-0.18646679707821218,0.38557943999194044,0.10811386750092548,0.0995893446613139,0.008524522839611588,0.5205209220186565
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,highest_degree,highest_degree,1.0,0.15335475000000007,0.054464957060359545,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,347.0,235.0,112.0,0.5962199312714777,0.14567590260285473,0.09865659109991602,0.0470193115029387,0.5962199312714777,0.12707685315518424,0.08938450892945674,0.037692344225727516,0.5870648319467495,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.3141820105995089,0.4099614223693352,-0.0957794117698263,0.4338670991069064,0.10811386750092548,0.11102402024037088,-0.002910152739445379,0.4933599963715974
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,farthest_spread,random,0.8,0.1441038125000001,0.18449348545308256,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,109.0,66.7,42.3,0.620375640295959,0.04575986565910999,0.028001679261125106,0.017758186397984883,0.620375640295959,0.04282039496355776,0.028320436619497465,0.014499958344060296,0.6019102393196791,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.518435520670657,0.5030455713505011,0.015389949320155855,0.5075331542797843,0.10378128108128706,0.10025742344396896,0.003523857637318098,0.5086352676212025
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,farthest_spread,highest_degree,0.0,-0.5240634687500003,0.035311287883403396,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,109.0,405.0,-296.0,0.21206225680933852,0.04575986565910999,0.1700251889168766,-0.12426532325776658,0.2120622568093385,0.04282039496355776,0.14996104789116754,-0.10714065292760981,0.22211886335878298,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.518435520670657,0.3503640696342359,0.16807145103642118,0.5967262490175893,0.10378128108128706,0.1270634265660422,-0.023282145484755146,0.4495718448084931
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,wl_cover,random,0.1,-0.35775834375000026,0.2888660595734329,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,24.0,77.1,-53.1,0.23738872403560832,0.010075566750629723,0.03236775818639799,-0.02229219143576826,0.2373887240356083,0.011970410714319231,0.03210923616314017,-0.020138825448820934,0.2715632170919325,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.5597163466897382,0.49626121681008284,0.06345512987965536,0.5300456809277967,0.09748390036618114,0.10076789788675174,-0.0032839975205705848,0.49171760975307566
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,wl_cover,highest_degree,0.0,-0.8416719375000007,0.02286747304290653,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,24.0,446.0,-422.0,0.05106382978723404,0.010075566750629723,0.18723761544920234,-0.1771620486985726,0.05106382978723404,0.011970410714319231,0.1643838051620397,-0.15241339444772048,0.06787708847693001,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.5597163466897382,0.3378233724424665,0.22189297424727167,0.6236117853713544,0.09748390036618114,0.1312066712735908,-0.033722770907409674,0.42626987053815013
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,hub_then_spread,random,1.0,0.45681721875000025,0.1347441280250374,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,273.0,76.9,196.1,0.7802229208345242,0.11460957178841309,0.032283795130142734,0.08232577665827036,0.7802229208345243,0.1009056467352099,0.03190748360057323,0.06899816313463668,0.7597565578049132,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.3991336409535745,0.4924933970420602,-0.0933597560884858,0.4476464081336311,0.10998339626898077,0.100173337851859,0.009810058417121768,0.5233398621703956
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,12,hub_then_spread,highest_degree,0.1,-0.06107543750000002,0.04024560330978068,7.229718723761545,8.0,12.0,-4.0,0.4,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,273.0,293.0,-20.0,0.4823321554770318,0.11460957178841309,0.1230058774139379,-0.008396305625524778,0.4823321554770317,0.1009056467352099,0.10995814276381984,-0.009052496028609913,0.4785347307612254,0.019999999999999997,0.030000000000000006,-0.009999999999999998,0.3999999999999999,0.3991336409535745,0.38711985736793875,0.012013783585635762,0.5076398919758593,0.10998339626898077,0.11612003570006905,-0.0061366394310882755,0.48642957477989923
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,random,random,0.0,-0.2531237812500001,0.209703600515415,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,47.9,97.2,-49.3,0.3301171605789111,0.020109151973131824,0.040806045340050376,-0.020696893366918555,0.3301171605789111,0.020049157424110592,0.040586638790112525,-0.02053748136600194,0.33064886875201505,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.4951848296967459,0.49944039445051586,-0.00425556475377008,0.49786071946977895,0.09131592764510801,0.10919817503659501,-0.017882247391487003,0.45540900327625994
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,random,highest_degree,0.0,-0.8341215312500007,0.03817192521783725,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,40.3,525.0,-484.7,0.07128958075358217,0.01691855583543241,0.22040302267002518,-0.20348446683459276,0.07128958075358216,0.017395128558390198,0.19436681700727246,-0.17697168844888225,0.08214473337938027,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.5030672437776018,0.3561559836689073,0.14691126010869465,0.5854907405990956,0.09138158110904163,0.1505644554848449,-0.059182874375803274,0.3776940610208394
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,highest_degree,random,1.0,0.5542474062500004,0.10606709445430125,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,347.0,78.3,268.7,0.8158946625911121,0.14567590260285473,0.032871536523929476,0.11280436607892526,0.8158946625911121,0.12707685315518424,0.03397622966151037,0.09310062349367387,0.7890370735704513,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.3141820105995089,0.5077728594197356,-0.19359084882022662,0.382237543762169,0.10811386750092548,0.10767096669633562,0.0004429008045898658,0.5010262556361699
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,highest_degree,highest_degree,1.0,0.08056496875000001,0.03978659441151676,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,347.0,285.0,62.0,0.5490506329113924,0.14567590260285473,0.11964735516372797,0.026028547439126776,0.5490506329113923,0.12707685315518424,0.10901627417501195,0.018060578980172316,0.5382488452425662,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.3141820105995089,0.4127393555512553,-0.0985573449517464,0.4322090740889672,0.10811386750092548,0.12378747763999305,-0.015673610139067568,0.4662062974892551
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,farthest_spread,random,0.8,0.15409534375000006,0.17423087732874742,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,109.0,84.3,24.7,0.5638903259182617,0.04575986565910999,0.0353904282115869,0.01036943744752309,0.5638903259182618,0.04282039496355776,0.03605283462165394,0.006767560341903817,0.5429015039544717,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.518435520670657,0.4974084231635406,0.021027097507116364,0.5103495707361072,0.10378128108128706,0.1069979133485865,-0.0032166322672994587,0.4923696637232153
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,farthest_spread,highest_degree,0.0,-0.5835825312500004,0.03867204929631038,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,109.0,477.0,-368.0,0.18600682593856654,0.04575986565910999,0.20025188916876574,-0.15449202350965577,0.18600682593856654,0.04282039496355776,0.17746433790044186,-0.13464394293688411,0.19438657598660913,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.518435520670657,0.36918034282933065,0.14925517784132641,0.5840764479201584,0.10378128108128706,0.14546521263346762,-0.041683931552180545,0.4163801044280989
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,wl_cover,random,0.0,-0.46194143750000033,0.17190677791395,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,24.0,93.9,-69.9,0.2035623409669211,0.010075566750629723,0.03942065491183879,-0.029345088161209065,0.2035623409669211,0.011970410714319231,0.03932852269993884,-0.027358111985619604,0.23334619099492163,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.5597163466897382,0.4996608504331757,0.060055496256562556,0.5283447182078597,0.09748390036618114,0.10874635678411992,-0.011262456417938785,0.47269446158491984
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,wl_cover,highest_degree,0.0,-0.8704644375000006,0.012811493112367093,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,24.0,525.0,-501.0,0.04371584699453552,0.010075566750629723,0.22040302267002518,-0.21032745591939545,0.04371584699453552,0.011970410714319231,0.19436681700727246,-0.18239640629295323,0.0580138196412659,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.5597163466897382,0.3561559836689073,0.20356036302083097,0.6111292241687872,0.09748390036618114,0.1505644554848449,-0.05308055511866376,0.3930036142820816
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,hub_then_spread,random,1.0,0.45765662500000026,0.07657500602449809,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,273.0,82.4,190.6,0.7681485649971863,0.11460957178841309,0.034592779177162046,0.08001679261125104,0.7681485649971863,0.1009056467352099,0.03528063945898666,0.06562500727622325,0.7409383834090477,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.3991336409535745,0.5014079602280712,-0.10227431927449675,0.44321510569845,0.10998339626898077,0.1073186667462174,0.0026647295227633675,0.5061313949020746
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,16,hub_then_spread,highest_degree,0.0,-0.13913806250000005,0.03993491417244988,7.229718723761545,8.0,16.0,-8.0,0.3333333333333333,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,273.0,347.0,-74.0,0.4403225806451613,0.11460957178841309,0.14567590260285473,-0.031066330814441646,0.44032258064516133,0.1009056467352099,0.13082470335834015,-0.02991905662313027,0.4354442423898038,0.019999999999999997,0.039999999999999994,-0.019999999999999997,0.3333333333333333,0.3991336409535745,0.39664239629325204,0.002491244660322467,0.5015652925846709,0.10998339626898077,0.13048292535498698,-0.02049952908600619,0.45737546749256924
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,random,random,0.1,-0.28516012500000015,0.2115234541306397,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,54.7,133.0,-78.3,0.2914224826851359,0.022963895885810246,0.05583543240973972,-0.03287153652392947,0.2914224826851359,0.02243680181648834,0.05510786838554823,-0.032671066569059895,0.28934034741563813,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.49261205583816803,0.4987883843858505,-0.00617632854768253,0.4968850485146613,0.0919291719357588,0.11936065900128648,-0.027431487065527692,0.43508564292026664
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,random,highest_degree,0.0,-0.7966572812500006,0.06946569963048674,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,58.2,567.1,-508.9,0.09307532384455461,0.02443324937027708,0.23807724601175478,-0.21364399664147773,0.09307532384455464,0.023804598701139,0.21108036060539037,-0.18727576190425135,0.10134577697703302,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.4935123016351005,0.37872578992384687,0.11478651171125365,0.5657999878829507,0.09257848252486206,0.1651359045926912,-0.07255742206782916,0.3592290037056935
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,highest_degree,random,1.0,0.4701580937500003,0.07683791598141211,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,347.0,102.1,244.9,0.7726564239590291,0.14567590260285473,0.042863140218303945,0.1028127623845508,0.7726564239590291,0.12707685315518424,0.0439654721932,0.08311138096198425,0.7429555982494404,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.3141820105995089,0.5033975228026917,-0.18921551220318267,0.3842831159093485,0.10811386750092548,0.11551172749681009,-0.007397859995884611,0.483459272638359
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,highest_degree,highest_degree,0.4,-0.003039500000000002,0.02309481724539275,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,347.0,333.0,14.0,0.5102941176470588,0.14567590260285473,0.1397984886649874,0.005877413937867337,0.5102941176470588,0.12707685315518424,0.12811042674518197,-0.0010335735899976994,0.49797487243407806,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.3141820105995089,0.4227988504547384,-0.10861683985522952,0.4263095925585817,0.10811386750092548,0.13734929860095635,-0.02923543110003085,0.44044843557526586
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,farthest_spread,random,0.4,-0.07464140625000001,0.1591837613055905,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,109.0,111.6,-2.6,0.4941069809610154,0.04575986565910999,0.04685138539042821,-0.0010915197313182197,0.49410698096101535,0.04282039496355776,0.04728513440670119,-0.004464739443143436,0.47522494194114845,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.518435520670657,0.4992226293130567,0.01921289135760027,0.5094397570332964,0.10378128108128706,0.11628137928360838,-0.012500098202321331,0.47159877513614906
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,farthest_spread,highest_degree,0.0,-0.6062391562500005,0.02470954870888823,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,109.0,532.0,-423.0,0.17004680187207488,0.04575986565910999,0.22334172963895887,-0.17758186397984882,0.17004680187207488,0.04282039496355776,0.19858457454435802,-0.15576417958080024,0.17737992325031096,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.518435520670657,0.3831366337222706,0.13529888694838643,0.5750349743440611,0.10378128108128706,0.16064010043197618,-0.056858819350689135,0.39248445223058276
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,wl_cover,random,0.1,-0.5194304687500003,0.2399457477348094,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,24.0,124.1,-100.1,0.16205266711681296,0.010075566750629723,0.052099076406381194,-0.04202350965575148,0.16205266711681296,0.011970410714319231,0.05168555506144208,-0.03971514434712285,0.18804852881326137,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.5597163466897382,0.49315087735044266,0.06656546933929558,0.5316115212912902,0.09748390036618114,0.11720730834479982,-0.019723407978618674,0.4540656366484701
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,wl_cover,highest_degree,0.0,-0.8868391250000007,0.011052371926015353,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,24.0,582.0,-558.0,0.039603960396039604,0.010075566750629723,0.24433249370277074,-0.234256926952141,0.039603960396039604,0.011970410714319231,0.216461362084641,-0.20449095137032175,0.05240256452789617,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.5597163466897382,0.37730183396016787,0.18241451272957035,0.597337765956179,0.09748390036618114,0.16711164788999494,-0.06962774752381382,0.3684260790049241
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,hub_then_spread,random,1.0,0.33814696875000017,0.11867993723555952,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,273.0,107.7,165.3,0.7171000788022065,0.11460957178841309,0.04521410579345088,0.0693954659949622,0.7171000788022065,0.1009056467352099,0.045968190437563464,0.054937456297646445,0.6870226085024979,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.3991336409535745,0.5034842935468082,-0.10435065259323369,0.4421955577190066,0.10998339626898077,0.11634758105972905,-0.006364184790748267,0.4859405352597728
barabasi_albert,barabasi_albert_N400_m3,400,,3.0,8,20,hub_then_spread,highest_degree,0.0,-0.19470737500000007,0.03693150438015288,7.229718723761545,8.0,20.0,-12.0,0.2857142857142857,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,273.0,395.0,-122.0,0.4086826347305389,0.11460957178841309,0.16582703610411417,-0.05121746431570111,0.4086826347305389,0.1009056467352099,0.14983300667877344,-0.04892735994356354,0.4024335512746378,0.019999999999999997,0.05,-0.030000000000000006,0.28571428571428564,0.3991336409535745,0.4048246023147185,-0.005690961361143998,0.4964606611047305,0.10998339626898077,0.14376315298364775,-0.03377975671466695,0.43343799784832526
